code,name,main_business,revenue_structure,error
600977,,,,module 'akshare' has no attribute 'stock_profile_sina'
600979,,,,module 'akshare' has no attribute 'stock_profile_sina'
600980,,,,module 'akshare' has no attribute 'stock_profile_sina'
600981,,,,module 'akshare' has no attribute 'stock_profile_sina'
600982,,,,module 'akshare' has no attribute 'stock_profile_sina'
600983,,,,module 'akshare' has no attribute 'stock_profile_sina'
600984,,,,module 'akshare' has no attribute 'stock_profile_sina'
600985,,,,module 'akshare' has no attribute 'stock_profile_sina'
600986,,,,module 'akshare' has no attribute 'stock_profile_sina'
600987,,,,module 'akshare' has no attribute 'stock_profile_sina'
600988,,,,module 'akshare' has no attribute 'stock_profile_sina'
600989,,,,module 'akshare' has no attribute 'stock_profile_sina'
600990,,,,module 'akshare' has no attribute 'stock_profile_sina'
600992,,,,module 'akshare' has no attribute 'stock_profile_sina'
600993,,,,module 'akshare' has no attribute 'stock_profile_sina'
600995,,,,module 'akshare' has no attribute 'stock_profile_sina'
600996,,,,module 'akshare' has no attribute 'stock_profile_sina'
600997,,,,module 'akshare' has no attribute 'stock_profile_sina'
600998,,,,module 'akshare' has no attribute 'stock_profile_sina'
600999,,,,module 'akshare' has no attribute 'stock_profile_sina'
601000,,,,module 'akshare' has no attribute 'stock_profile_sina'
601001,,,,module 'akshare' has no attribute 'stock_profile_sina'
601002,,,,module 'akshare' has no attribute 'stock_profile_sina'
601003,,,,module 'akshare' has no attribute 'stock_profile_sina'
601005,,,,module 'akshare' has no attribute 'stock_profile_sina'
601006,,,,module 'akshare' has no attribute 'stock_profile_sina'
601007,,,,module 'akshare' has no attribute 'stock_profile_sina'
601008,,,,module 'akshare' has no attribute 'stock_profile_sina'
601009,,,,module 'akshare' has no attribute 'stock_profile_sina'
601010,,,,module 'akshare' has no attribute 'stock_profile_sina'
601011,,,,module 'akshare' has no attribute 'stock_profile_sina'
601012,,,,module 'akshare' has no attribute 'stock_profile_sina'
601015,,,,module 'akshare' has no attribute 'stock_profile_sina'
601016,,,,module 'akshare' has no attribute 'stock_profile_sina'
601018,,,,module 'akshare' has no attribute 'stock_profile_sina'
601019,,,,module 'akshare' has no attribute 'stock_profile_sina'
601020,,,,module 'akshare' has no attribute 'stock_profile_sina'
601021,,,,module 'akshare' has no attribute 'stock_profile_sina'
601022,,,,module 'akshare' has no attribute 'stock_profile_sina'
601026,,,,module 'akshare' has no attribute 'stock_profile_sina'
601033,,,,module 'akshare' has no attribute 'stock_profile_sina'
601038,,,,module 'akshare' has no attribute 'stock_profile_sina'
601058,,,,module 'akshare' has no attribute 'stock_profile_sina'
601059,,,,module 'akshare' has no attribute 'stock_profile_sina'
601061,,,,module 'akshare' has no attribute 'stock_profile_sina'
601065,,,,module 'akshare' has no attribute 'stock_profile_sina'
601066,,,,module 'akshare' has no attribute 'stock_profile_sina'
601068,,,,module 'akshare' has no attribute 'stock_profile_sina'
601069,,,,module 'akshare' has no attribute 'stock_profile_sina'
601077,,,,module 'akshare' has no attribute 'stock_profile_sina'
601083,,,,module 'akshare' has no attribute 'stock_profile_sina'
601086,,,,module 'akshare' has no attribute 'stock_profile_sina'
601088,,,,module 'akshare' has no attribute 'stock_profile_sina'
601089,,,,module 'akshare' has no attribute 'stock_profile_sina'
601096,,,,module 'akshare' has no attribute 'stock_profile_sina'
601098,,,,module 'akshare' has no attribute 'stock_profile_sina'
601099,,,,module 'akshare' has no attribute 'stock_profile_sina'
601100,,,,module 'akshare' has no attribute 'stock_profile_sina'
601101,,,,module 'akshare' has no attribute 'stock_profile_sina'
601106,,,,module 'akshare' has no attribute 'stock_profile_sina'
601107,,,,module 'akshare' has no attribute 'stock_profile_sina'
601108,,,,module 'akshare' has no attribute 'stock_profile_sina'
601111,,,,module 'akshare' has no attribute 'stock_profile_sina'
601112,,,,module 'akshare' has no attribute 'stock_profile_sina'
601113,,,,module 'akshare' has no attribute 'stock_profile_sina'
601116,,,,module 'akshare' has no attribute 'stock_profile_sina'
601117,,,,module 'akshare' has no attribute 'stock_profile_sina'
601118,,,,module 'akshare' has no attribute 'stock_profile_sina'
601121,,,,module 'akshare' has no attribute 'stock_profile_sina'
601126,,,,module 'akshare' has no attribute 'stock_profile_sina'
601127,,,,module 'akshare' has no attribute 'stock_profile_sina'
601128,,,,module 'akshare' has no attribute 'stock_profile_sina'
601133,,,,module 'akshare' has no attribute 'stock_profile_sina'
601136,,,,module 'akshare' has no attribute 'stock_profile_sina'
601137,,,,module 'akshare' has no attribute 'stock_profile_sina'
601138,,,,module 'akshare' has no attribute 'stock_profile_sina'
601139,,,,module 'akshare' has no attribute 'stock_profile_sina'
601155,,,,module 'akshare' has no attribute 'stock_profile_sina'
601156,,,,module 'akshare' has no attribute 'stock_profile_sina'
601158,,,,module 'akshare' has no attribute 'stock_profile_sina'
601162,,,,module 'akshare' has no attribute 'stock_profile_sina'
601163,,,,module 'akshare' has no attribute 'stock_profile_sina'
601166,,,,module 'akshare' has no attribute 'stock_profile_sina'
601168,,,,module 'akshare' has no attribute 'stock_profile_sina'
601169,,,,module 'akshare' has no attribute 'stock_profile_sina'
601177,,,,module 'akshare' has no attribute 'stock_profile_sina'
601179,,,,module 'akshare' has no attribute 'stock_profile_sina'
601186,,,,module 'akshare' has no attribute 'stock_profile_sina'
601187,,,,module 'akshare' has no attribute 'stock_profile_sina'
601188,,,,module 'akshare' has no attribute 'stock_profile_sina'
601198,,,,module 'akshare' has no attribute 'stock_profile_sina'
601199,,,,module 'akshare' has no attribute 'stock_profile_sina'
601200,,,,module 'akshare' has no attribute 'stock_profile_sina'
601208,,,,module 'akshare' has no attribute 'stock_profile_sina'
601211,,,,module 'akshare' has no attribute 'stock_profile_sina'
601212,,,,module 'akshare' has no attribute 'stock_profile_sina'
601216,,,,module 'akshare' has no attribute 'stock_profile_sina'
601218,,,,module 'akshare' has no attribute 'stock_profile_sina'
601222,,,,module 'akshare' has no attribute 'stock_profile_sina'
601225,,,,module 'akshare' has no attribute 'stock_profile_sina'
601226,,,,module 'akshare' has no attribute 'stock_profile_sina'
601228,,,,module 'akshare' has no attribute 'stock_profile_sina'
601229,,,,module 'akshare' has no attribute 'stock_profile_sina'
601231,,,,module 'akshare' has no attribute 'stock_profile_sina'
601233,,,,module 'akshare' has no attribute 'stock_profile_sina'
601236,,,,module 'akshare' has no attribute 'stock_profile_sina'
601238,,,,module 'akshare' has no attribute 'stock_profile_sina'
601279,,,,module 'akshare' has no attribute 'stock_profile_sina'
601288,,,,module 'akshare' has no attribute 'stock_profile_sina'
601298,,,,module 'akshare' has no attribute 'stock_profile_sina'
601311,,,,module 'akshare' has no attribute 'stock_profile_sina'
601318,,,,module 'akshare' has no attribute 'stock_profile_sina'
601319,,,,module 'akshare' has no attribute 'stock_profile_sina'
601326,,,,module 'akshare' has no attribute 'stock_profile_sina'
601328,,,,module 'akshare' has no attribute 'stock_profile_sina'
601330,,,,module 'akshare' has no attribute 'stock_profile_sina'
601333,,,,module 'akshare' has no attribute 'stock_profile_sina'
601336,,,,module 'akshare' has no attribute 'stock_profile_sina'
601339,,,,module 'akshare' has no attribute 'stock_profile_sina'
601360,,,,module 'akshare' has no attribute 'stock_profile_sina'
601366,,,,module 'akshare' has no attribute 'stock_profile_sina'
601368,,,,module 'akshare' has no attribute 'stock_profile_sina'
601369,,,,module 'akshare' has no attribute 'stock_profile_sina'
601375,,,,module 'akshare' has no attribute 'stock_profile_sina'
601377,,,,module 'akshare' has no attribute 'stock_profile_sina'
601388,,,,module 'akshare' has no attribute 'stock_profile_sina'
601390,,,,module 'akshare' has no attribute 'stock_profile_sina'
601398,,,,module 'akshare' has no attribute 'stock_profile_sina'
601399,,,,module 'akshare' has no attribute 'stock_profile_sina'
601456,,,,module 'akshare' has no attribute 'stock_profile_sina'
601500,,,,module 'akshare' has no attribute 'stock_profile_sina'
601512,,,,module 'akshare' has no attribute 'stock_profile_sina'
601515,,,,module 'akshare' has no attribute 'stock_profile_sina'
601518,,,,module 'akshare' has no attribute 'stock_profile_sina'
601519,,,,module 'akshare' has no attribute 'stock_profile_sina'
601528,,,,module 'akshare' has no attribute 'stock_profile_sina'
601555,,,,module 'akshare' has no attribute 'stock_profile_sina'
601566,,,,module 'akshare' has no attribute 'stock_profile_sina'
601567,,,,module 'akshare' has no attribute 'stock_profile_sina'
601568,,,,module 'akshare' has no attribute 'stock_profile_sina'
601577,,,,module 'akshare' has no attribute 'stock_profile_sina'
601579,,,,module 'akshare' has no attribute 'stock_profile_sina'
601588,,,,module 'akshare' has no attribute 'stock_profile_sina'
601595,,,,module 'akshare' has no attribute 'stock_profile_sina'
601598,,,,module 'akshare' has no attribute 'stock_profile_sina'
601599,,,,module 'akshare' has no attribute 'stock_profile_sina'
601600,,,,module 'akshare' has no attribute 'stock_profile_sina'
601601,,,,module 'akshare' has no attribute 'stock_profile_sina'
601606,,,,module 'akshare' has no attribute 'stock_profile_sina'
601607,,,,module 'akshare' has no attribute 'stock_profile_sina'
601608,,,,module 'akshare' has no attribute 'stock_profile_sina'
601609,,,,module 'akshare' has no attribute 'stock_profile_sina'
601611,,,,module 'akshare' has no attribute 'stock_profile_sina'
601615,,,,module 'akshare' has no attribute 'stock_profile_sina'
601616,,,,module 'akshare' has no attribute 'stock_profile_sina'
601618,,,,module 'akshare' has no attribute 'stock_profile_sina'
601619,,,,module 'akshare' has no attribute 'stock_profile_sina'
601628,,,,module 'akshare' has no attribute 'stock_profile_sina'
601633,,,,module 'akshare' has no attribute 'stock_profile_sina'
601636,,,,module 'akshare' has no attribute 'stock_profile_sina'
601658,,,,module 'akshare' has no attribute 'stock_profile_sina'
601665,,,,module 'akshare' has no attribute 'stock_profile_sina'
601666,,,,module 'akshare' has no attribute 'stock_profile_sina'
601668,,,,module 'akshare' has no attribute 'stock_profile_sina'
601669,,,,module 'akshare' has no attribute 'stock_profile_sina'
601677,,,,module 'akshare' has no attribute 'stock_profile_sina'
601678,,,,module 'akshare' has no attribute 'stock_profile_sina'
601686,,,,module 'akshare' has no attribute 'stock_profile_sina'
601688,,,,module 'akshare' has no attribute 'stock_profile_sina'
601689,,,,module 'akshare' has no attribute 'stock_profile_sina'
601696,,,,module 'akshare' has no attribute 'stock_profile_sina'
601698,,,,module 'akshare' has no attribute 'stock_profile_sina'
601699,,,,module 'akshare' has no attribute 'stock_profile_sina'
601700,,,,module 'akshare' has no attribute 'stock_profile_sina'
601702,,,,module 'akshare' has no attribute 'stock_profile_sina'
601717,,,,module 'akshare' has no attribute 'stock_profile_sina'
601718,,,,module 'akshare' has no attribute 'stock_profile_sina'
601727,,,,module 'akshare' has no attribute 'stock_profile_sina'
601728,,,,module 'akshare' has no attribute 'stock_profile_sina'
601766,,,,module 'akshare' has no attribute 'stock_profile_sina'
601777,,,,module 'akshare' has no attribute 'stock_profile_sina'
601778,,,,module 'akshare' has no attribute 'stock_profile_sina'
601788,,,,module 'akshare' has no attribute 'stock_profile_sina'
601789,,,,module 'akshare' has no attribute 'stock_profile_sina'
601798,,,,module 'akshare' has no attribute 'stock_profile_sina'
601799,,,,module 'akshare' has no attribute 'stock_profile_sina'
601800,,,,module 'akshare' has no attribute 'stock_profile_sina'
601801,,,,module 'akshare' has no attribute 'stock_profile_sina'
601808,,,,module 'akshare' has no attribute 'stock_profile_sina'
601811,,,,module 'akshare' has no attribute 'stock_profile_sina'
601816,,,,module 'akshare' has no attribute 'stock_profile_sina'
601818,,,,module 'akshare' has no attribute 'stock_profile_sina'
601825,,,,module 'akshare' has no attribute 'stock_profile_sina'
601827,,,,module 'akshare' has no attribute 'stock_profile_sina'
601828,,,,module 'akshare' has no attribute 'stock_profile_sina'
601838,,,,module 'akshare' has no attribute 'stock_profile_sina'
601857,,,,module 'akshare' has no attribute 'stock_profile_sina'
601858,,,,module 'akshare' has no attribute 'stock_profile_sina'
601860,,,,module 'akshare' has no attribute 'stock_profile_sina'
601865,,,,module 'akshare' has no attribute 'stock_profile_sina'
601866,,,,module 'akshare' has no attribute 'stock_profile_sina'
601868,,,,module 'akshare' has no attribute 'stock_profile_sina'
601869,,,,module 'akshare' has no attribute 'stock_profile_sina'
601872,,,,module 'akshare' has no attribute 'stock_profile_sina'
601877,,,,module 'akshare' has no attribute 'stock_profile_sina'
601878,,,,module 'akshare' has no attribute 'stock_profile_sina'
601880,,,,module 'akshare' has no attribute 'stock_profile_sina'
601881,,,,module 'akshare' has no attribute 'stock_profile_sina'
601882,,,,module 'akshare' has no attribute 'stock_profile_sina'
601886,,,,module 'akshare' has no attribute 'stock_profile_sina'
601888,,,,module 'akshare' has no attribute 'stock_profile_sina'
601890,,,,module 'akshare' has no attribute 'stock_profile_sina'
601898,,,,module 'akshare' has no attribute 'stock_profile_sina'
601899,,,,module 'akshare' has no attribute 'stock_profile_sina'
601900,,,,module 'akshare' has no attribute 'stock_profile_sina'
601901,,,,module 'akshare' has no attribute 'stock_profile_sina'
601908,,,,module 'akshare' has no attribute 'stock_profile_sina'
601916,,,,module 'akshare' has no attribute 'stock_profile_sina'
601918,,,,module 'akshare' has no attribute 'stock_profile_sina'
601919,,,,module 'akshare' has no attribute 'stock_profile_sina'
601921,,,,module 'akshare' has no attribute 'stock_profile_sina'
601928,,,,module 'akshare' has no attribute 'stock_profile_sina'
601929,,,,module 'akshare' has no attribute 'stock_profile_sina'
601933,,,,module 'akshare' has no attribute 'stock_profile_sina'
601939,,,,module 'akshare' has no attribute 'stock_profile_sina'
601949,,,,module 'akshare' has no attribute 'stock_profile_sina'
601952,,,,module 'akshare' has no attribute 'stock_profile_sina'
